r	P
0.00045789097221835446	0.00014947742503010537
0.0004874224027149498	0.00016928009546325496
0.0005188584468424935	0.0001916989071863184
0.000552321941626561	0.00021707797727349152
0.0005879436464002277	0.0002458063774133774
0.0006258627537490037	0.0002783239430092688
0.0006662274334088872	0.0003151278198133463
0.0007091954112428275	0.00035677983901529007
0.0007549345855579625	0.0004039148223482762
0.0008036236831719018	0.0004572499305423354
0.0008554529577916509	0.0005175951814399739
0.0009106249334341059	0.0005858652783857101
0.0009693551957930503	0.0006630929052031649
0.0010318732346449389	0.000750443661270907
0.0010984233405851856	0.000849232828985526
0.0011692655595989744	0.0009609441863311021
0.0012446767091965987	0.0010872510994164386
0.001324951460083895	0.0012300401537309207
0.0014104034875944338	0.0013914376085120731
0.0015013666973826983	0.0015738389859775116
0.0015981965301676891	0.0017799421361628224
0.0017012713506252548	0.0020127841485685447
0.0018109939258562865	0.0022757825135109877
0.0019277929992079176	0.0025727809686418627
0.0020521249655974694	0.0029081004990644133
0.002184475654885509	0.003286595992176788
0.002325362230266587	0.003713719079961446
0.0024753352090956574	0.004195587730810673
0.002634980614046608	0.004739063178733641
0.0028049222630085933	0.005351834798175003
0.0029858242066679907	0.006042513545509956
0.00317839332330089	0.006820734590886567
0.0033833820809153177	0.0076972697531953885
0.003601591477536332	0.008684150322605258
0.003833874171123212	0.009794800804565152
0.0040811378113489605	0.01104418404077478
0.004344348586261129	0.01244895804967256
0.004624534997682607	0.01402764477360734
0.004922791880104851	0.015800810712870785
0.005240284678777444	0.017791259157549796
0.005578254003710746	0.020024233384526188
0.005938020477386454	0.022527629755047737
0.0063209898951186606	0.025332219112522134
0.006728658718229597	0.02847187422318405
0.007162619921504752	0.03198380020498133
0.007624569217776481	0.03590876393179029
0.008116311683958743	0.04029131725899426
0.008639768814424366	0.04518000756983137
0.009196986029286057	0.05062756756690185
0.009790140666919977	0.05669107440785068
0.01042155049196271	0.06343206618873225
0.011093682752026997	0.07091660139711703
0.011809163818525368	0.0792152442800855
0.012570789449273524	0.08840295609953669
0.013381535712974756	0.0985588689912283
0.014244570618273077	0.1097659156344945
0.015163266492815837	0.1221102842292028
0.0161412131606973	0.1356806644468761
0.017182231969774305	0.1505672461922286
0.018290390723666044	0.1668604293428553
0.01947001957678512	0.1846491993460816
0.02072572795451001	0.2040191209250938
0.022062422564614888	0.2250499005383112
0.023485326570336897	0.2478124680882468
0.025	0.2723655302238812
0.02661236147294648	0.2987515520581451
0.028328711326670655	0.3269921319638695
0.030155756235524515	0.3570827461457707
0.032100635417193525	0.3889868568176378
0.03417094852934491	0.4226294009927937
0.03637478536545504	0.4578897070660531
0.03872075746585333	0.4945939243896109
0.0412180317675032	0.5325070976019014
0.043876366424007454	0.5713250729160247
0.04670614893580556	0.6106664877844947
0.049718436739557295	0.6500651675187602
0.05292500041531687	0.6889633308473474
0.056338369680330215	0.726706088225656
0.059971882349177455	0.7625377978416624
0.06383973645157318	0.7956009191411034
0.06795704571147612	0.8249380653060518
0.07233989860429403	0.8494979960894161
0.07700542122295077	0.8681463012831556
0.08197184419846684	0.8796814928070927
0.08725857393654604	0.882857139876505
0.09288626844852761	0.87641053760936
0.09887691807301444	0.8590981869594159
0.105253931403599	0.8297380774689164
0.1120422267584516	0.7872584014132975
0.11926832954919	0.7307518893891906
0.126960475929502	0.659534448455308
0.1351487231285291	0.5732062150982594
0.1438650669001432	0.4717125242732682
0.1531435665470496	0.3554016703405389
0.1630204780082528	0.2250757376203465
0.1735343955299258	0.08203026748794001
0.1847264024732662	-0.07192181328543995
0.1966402318486222	-0.2344466497777731
0.2093224372031816	-0.4027106337539554
0.2228225745299684	-0.5734298141611898
0.2371933959089631	-0.7429496651938843
0.2524910556370013	-0.9073553362670111
0.2687753296519088	-1.0626099884224074
0.286109849108278	-1.2047159804279937
0.3045623490175868	-1.3298908263032905
0.3242049329242283	-1.4347474101405688
0.3451143546516773	-1.516466333429658
0.3673723182197235	-1.5729478233990453
0.3910657971047042	-1.6029315136113529
0.4162873740902536	-1.6060745533304186
0.443135603036541	-1.5829816119220226
0.4717153939816221	-1.5351839597015793
0.5021384230796917	-1.4650684303829873
0.5345235689780836	-1.3757603048177751
0.5689973773381682	-1.2709668024176026
0.6056945553152745	-1.154789947690667
0.6447584979298265	-1.0315192656012755
0.6863418483865024	-0.9054162270012492
0.7306070945308735	-0.7805036364051691
0.7777272037741915	-0.6603739961682918
0.8278862989673078	-0.548030823817509
0.8812803778647134	-0.4457753916015235
0.938118078990025	-0.3551480179001178
0.9986214968955484	-0.2769279068973973
1.0630270500015695	-0.2111891934171124
1.1315864044064692	-0.1574043704257491
1.2045674572774705	-0.1145809310055059
1.2822553836646426	-0.08141394558489917
1.3649537508286058	-0.05643700698902472
1.4529857044361996	-0.03815641794781208
1.5466952312591973	-0.025157956389910408
1.6464485033100924	-0.01618095138158369
1.7526353086671964	-0.010159611818978892
1.8656705745800228	-0.0062356856391306194
1.9859959888065333	-0.0037491032925219513
2.11408172551765	-0.002214206680171658
2.2504282825130453	-0.0012887424588777722
2.395568436927172	-0.0007414517257590829
2.5500693270674923	-0.00042230687213284
2.71453466851974	-0.00023765728487799915
2.889607113179692	-0.00013104735828734063
3.075970760429413	-6.941424502330206e-05
3.274353830270465	-3.3778101045894966e-05
3.485531508859379	-1.3329530002313928e-05
3.7103289775644153	-1.8758804947985971e-06
3.9496246373796864	4.195716169815487e-06
4.204353541296136	7.045657118829253e-06
4.475511048041417	7.9957067864543e-06
4.76415671146575	7.866105913507937e-06
5.071418420771622	7.166946960146262e-06
5.398496807765353	6.2120477977506e-06
5.746669938351971	5.189737529958229e-06
6.11729830660551	4.208122406896891e-06
6.511830150929169	3.3243784599314747e-06
6.9318071130783485	2.5637403849465954e-06
7.378870262159308	1.931801138804631e-06
7.854766507142355	1.4224943041377204e-06
8.361355422946625	1.0233057920197618e-06
8.900616516769478	7.186988873411205e-07
9.474656963053889	4.923625575283048e-07
10.085719837318376	3.2865638628593185e-07
10.736192881023348	2.134847302577985e-07
11.428617831722724	1.347540475334051e-07
12.16570035495868	8.252538388296937e-08
12.950320616708549	4.895126808974166e-08
13.785544537695968	2.807180196549748e-08
14.674635773542722	1.5532595004648312e-08
15.621068467574023	8.274821242610777e-09
16.628540826109045	4.2346831612853445e-09
17.700989569282484	2.0766718088927083e-09
18.842605313864038	9.733351942932375e-10
20.057848948184475	4.3480058580515694e-10
21.351469063153793	1.8456521463898087e-10
22.728520507483307	7.422013481879281e-11
24.194384139616915	2.810452335063452e-11
25.754787853552347	1.0438839709341132e-11
