r	P
0.0002693476307166791	0.2941963508480992
0.00028671906042055875	0.3128007036719796
0.0003052108510838197	0.3325562246049175
0.00032489525978033	0.3535307770187341
0.0003458492037648398	0.3757957729658844
0.0003681545610288257	0.3994262961436246
0.00039189849024052185	0.424501219568744
0.0004171737713193103	0.4511033160383305
0.0004440791679752721	0.4793193591521928
0.0004727198136305304	0.5092402123368277
0.0005032076222303829	0.5409609029359996
0.000535661725549474	0.5745806780157864
0.0005702089387017944	0.6102030380690349
0.0006069842556734933	0.6479357442922492
0.000646131376814815	0.6878907945438671
0.0006878032703523379	0.7301843624737397
0.0007321627701156462	0.7749366936369079
0.0007793832118140558	0.8222719516685373
0.0008296491103496669	0.872318006800002
0.0008831568808133521	0.9252061581385892
0.0009401156059809936	0.9810707802165256
0.0010007478533089736	1.0400488833422772
0.001065290544621345	1.1022795762639386
0.0011339958818870103	1.1679034185895374
0.001207132332704394	1.2370616493143207
0.0012849856793444175	1.3098952766971312
0.0013678601354509335	1.3865440136285867
0.0014560795347621515	1.4671450415711542
0.0015499885964980048	1.5518315851610658
0.001649954272357996	1.6407312786888608
0.0017563671803929356	1.733964304974066
0.0018696431313534648	1.8316412866867404
0.0019902247534795987	1.9338609100245725
0.0021185832220801952	2.0407072609242363
0.002255220100660713	2.1522468547821103
0.002400669300793506	2.268525342112857
0.0025554991683888998	2.3895638748354058
0.002720314704519181	2.515355121115679
0.002895759929473442	2.6458589211065777
0.00308252039928085	2.7809975817211705
0.0032813258845357327	2.9206508159868223
0.003492953221992032	3.0646503418037514
0.003718229350069801	3.2127741663290563
0.0039580345401350565	3.364740595986747
0.004213305836179265	3.520202028516638
0.004485040716339107	3.678738602746584
0.004774300990563966	3.8398518040851775
0.00508221694966139	4.002958149197245
0.005409991781932975	4.167383101951108
0.005758906274658809	4.332355404383048
0.006130323818801593	4.497002040790772
0.006525695736486469	4.660344089585188
0.006946566952073746	4.821293755338049
0.007394582028984425	4.978652911338625
0.007871491595867504	5.131113519259885
0.008379159187219456	5.277260325082569
0.008919568525185786	5.415576256529966
0.009494831270998413	5.544450963629622
0.010107195276337829	5.662192946736019
0.010759053366862378	5.767045700935691
0.011452952692226542	5.85720826723098
0.012191604679123535	5.930860513940512
0.012977895626244053	5.986193370957212
0.013814897982551116	6.0214440997468826
0.014705882352941176	6.034936498915725
0.015654330278203815	6.025125715921308
0.016663947839218034	5.990647059373674
0.017738680138543832	5.930367885851652
0.018882726715996195	5.843441276899616
0.02010055795843818	5.729359837748891
0.021396932567914723	5.588007557382474
0.02277691615638431	5.419707294789636
0.02424590103970777	5.225261130771653
0.025809627308239685	5.005980587357692
0.02747420525635621	4.763703612053285
0.02924613925856312	4.500795298832792
0.03113235318548051	4.220129617786287
0.033140217459017775	3.925049989561947
0.035277577852457324	3.619307394272236
0.03755278614798423	3.3069758506008453
0.03997473277145654	2.992346512775472
0.04255288153193766	2.6798032472646054
0.04529730660173576	2.3736842627960355
0.04821873188145108	2.078136031187546
0.05132857290385061	1.796967173391378
0.054638981440310354	1.5335109969118466
0.058162892984126136	1.2905057628716314
0.061914077296234715	1.0700013720277732
0.0659071922108539	0.873299893256639
0.07015784091128828	0.700935216201636
0.07468263289970707	0.5526942113195931
0.0794992488991348	0.4276783701557325
0.08462650994126075	0.3244013318249779
0.0900844509100292	0.2409144067197555
0.095894398828384	0.1749496274343627
0.102079056194074	0.12406837289585
0.1086625896901566	0.08580347550055821
0.1156707246168366	0.05778399248705992
0.1231308454136362	0.03783434210989354
0.1310721026646873	0.024042905596871465
0.1395255270052724	0.01479895992775384
0.1485241503747066	0.008800358968482226
0.1581031350893581	0.0050371997337069615
0.1682999112401635	0.002758432269464497
0.1791543229515216	0.0014288589160997042
0.1907087840730754	0.0006833278831095828
0.2030084439127513	0.0002834634497980724
0.2161013636586608	8.040683114311627e-05
0.2300387041792378	-1.4815623662939534e-05
0.2448749259354433	-5.3205211541353305e-05
0.2606680017862006	-6.291403383302777e-05
0.2774796435186012	-5.900754409187503e-05
0.2953755429880539	-4.937128030612917e-05
0.3144256288106374	-3.807162615629031e-05
0.3347043396106871	-2.7166568848983574e-05
0.3562909148913379	-1.7643210262931486e-05
0.3792697046646038	-9.897396412563923e-06
0.4037304990508838	-3.98697585396844e-06
0.4297688791358079	2.237109933068365e-07
0.4574865904554067	2.973333153948199e-06
0.4869919405690045	4.543208235236607e-06
0.5184002222733609	5.216764262024227e-06
0.5518341641117794	5.25372407131717e-06
0.5874244099385578	4.875664891280189e-06
0.6253100294126879	4.260166304855693e-06
0.66563906141557	3.541045280820777e-06
0.708569092516159	2.812489888723718e-06
0.7542678727439073	2.135294549374596e-06
0.8029139710756505	1.5438350395275682e-06
0.8546974731977643	1.0528461902767182e-06
0.909820724270116	6.634362003535302e-07
0.968499119594172	3.6806330394894043e-07
1.0309619462748214	1.5440842761829472e-07
1.0974532791647194	8.209496726305128e-09
1.1682329345920783	-8.480461214263109e-08
1.2435774855986177	-1.3771273915772578e-07
1.3237813426547325	-1.6176266896602845e-07
1.409157904074807	-1.6613857997291434e-07
1.5000407806279366	-1.5800051893782144e-07
1.5967850991292587	-1.4268721245238668e-07
1.6997688901057009	-1.239994206647489e-07
1.8093945649584784	-1.045050590610287e-07
1.9260904883943912	-8.582823814060878e-08
2.050312652270223	-6.890119079500672e-08
2.182546457390832	-5.417063297068775e-08
2.3233086102233447	-4.17584999338344e-08
2.473149141938904	-3.158192191996784e-08
2.6326535576714214	-2.3439464276301887e-08
2.802445124391617	-1.7070997280298598e-08
