r	P
0.0003052606481455696	0.00010167155317823616
0.00032494826847663327	0.00011514090343926368
0.000345905631228329	0.00013038968823853782
0.0003682146277510407	0.00014765196508501
0.0003919624309334851	0.0001671923675051719
0.00041724183583266913	0.00018931005592541804
0.00044415162227259136	0.00021434317010988812
0.00047279694082855167	0.00024267384496770976
0.0005032897237053083	0.00027473385877435365
0.0005357491221146012	0.0003110109908452724
0.0005703019718611005	0.0003520561745189834
0.0006070832889560706	0.0003984915410143832
0.0006462367971953668	0.00045101946038583214
0.0006879154897632925	0.0005104326974696104
0.0007322822270567903	0.0005776258134522707
0.000779510373065983	0.0006536079575432433
0.0008297844727977324	0.0007395172082376195
0.0008833009733892633	0.0008366366398312798
0.0009402689917296224	0.0009464123071987954
0.0010009111315884658	0.0010704733603353056
0.0010654643534451262	0.0012106545197298655
0.0011341809004168366	0.0013690211641643223
0.001207329283904191	0.0015478973038421456
0.0012851953328052786	0.0017498967335926878
0.0013680833103983134	0.001977957682919332
0.0014563171032570064	0.002235381301398624
0.0015502414868443916	0.0025258743387812158
0.0016502234727304385	0.0028535963983087466
0.001756653742697739	0.0032232121582465053
0.0018699481753390625	0.003639948969188904
0.001990549471111993	0.004109660241770004
0.0021189288822005934	0.004638895039092317
0.0022555880539435447	0.00523497427813934
0.0024010609850242206	0.005906073921832433
0.002555916114082141	0.0066613155048280415
0.002720758540899307	0.007510864277563163
0.0028962323908407524	0.008466035169623866
0.0030830233317884048	0.00953940665955509
0.0032818612534032342	0.010744942487107546
0.003493523119184964	0.012098120947920003
0.0037188360024738303	0.013616071260884094
0.003958680318257636	0.015317716184799008
0.00421399326341244	0.0172239196719339
0.004485772478819731	0.019357637868956744
0.004775079947669835	0.021744071196192743
0.005083046145184321	0.02441081453891908
0.005410874455972496	0.0273880017528782
0.005759845876282909	0.030708439703125225
0.006131324019524039	0.03440772590314757
0.006526760444613316	0.038524342482735896
0.00694770032797514	0.04309971767254104
0.0073957885013513315	0.04817824423747809
0.00787277587901691	0.05380724231137493
0.008380526299515682	0.06003685187933295
0.008921023808649838	0.06691983772938855
0.009496380412182048	0.07451128707131502
0.010108844328543892	0.0828681772350031
0.0107608087737982	0.09204878797325712
0.011454821313182872	0.102111929991808
0.012193593815777363	0.1131159585359139
0.012980013051190082	0.1251175383443442
0.01381715196967334	0.1381701242559468
0.014708281709743256	0.1523221205005816
0.015656884380224598	0.1676146815744484
0.016666666666666666	0.1840791190180648
0.017741574315297656	0.2017338818972777
0.018885807551113774	0.2205810849367677
0.02010383749034968	0.2406025677619726
0.02140042361146236	0.2617554823374906
0.022780632352896606	0.2839674242733099
0.024249856910303357	0.3071311480519851
0.025813838310568885	0.3310989372250191
0.027478687845002136	0.3556767389402663
0.029250910949338307	0.3806182182853336
0.031137432623870368	0.4056189420089523
0.0331456244930382	0.4303109628486199
0.03528333361021125	0.4542581438884212
0.03755891312022015	0.4769526351373465
0.03998125489945163	0.4978129887942803
0.04255982430104878	0.516184471101724
0.04530469714098408	0.5313421915087371
0.04822659906952935	0.5424977167931913
0.05133694748196718	0.5488098601059607
0.054647896132311226	0.5494003225736651
0.058172382624364014	0.5433748071244768
0.061924178965685056	0.5298501090492339
0.06591794538200961	0.5079875040375414
0.07016928760239934	0.4770324914915608
0.07469481783896774	0.4363606002068926
0.07951221969946003	0.3855285197144809
0.08464031728633468	0.324329283569057
0.09009914875235278	0.2528496082374054
0.09591004460009551	0.1715268016293597
0.1020957110313664	0.08120193245053602
0.1086803186721685	-0.016834751585815176
0.1156895970199505	-0.1208107766878939
0.1231509349821775	-0.2284558019303893
0.1310934878990815	-0.337008525032578
0.1395482914687877	-0.4432509516879456
0.1485483830199789	-0.5435739852493795
0.1581289306059754	-0.6340768346093472
0.1683273704246675	-0.7107006877203421
0.1791835531012725	-0.769394555296397
0.1907398994055186	-0.8063083461475516
0.2030415660117245	-0.8180053540686013
0.2161366219494855	-0.8016836975712409
0.2300762364344515	-0.755394095714717
