r	P	Q	rho
0.00016844867497713668	0.00010952087988743408	0.0006638429882090108	4.526823361255866e-07
0.0001737958099096198	0.00011317047719766217	0.0006838849669368017	4.80506204911297e-07
0.00017931268112521747	0.0001169513241933124	0.0007045287855666652	5.100384219226093e-07
0.00018500467663193191	0.0001208686892251366	0.0007257923121285777	5.413837203799495e-07
0.00019087735547149905	0.00012492808085217224	0.0007476939321962486	5.746532416284952e-07
0.00019693645314858196	0.00012913526013578184	0.0007702525630513998	6.099649262975867e-07
0.00020318788723230528	0.00013349625359959853	0.0007934876681842133	6.474439292855485e-07
0.0002096377631356021	0.0001380173668746621	0.0008174192721399891	6.872230600248847e-07
0.00021629238007801584	0.0001427051992256832	0.0008420679756852024	7.294432495606165e-07
0.00022315823723778312	0.0001475666587443982	0.0008674549713463063	7.742540460864067e-07
0.00023024204009920347	0.0001526089784884446	0.0008936020592801328	8.218141406649805e-07
0.0002375507070014972	0.0001578397334806624	0.0009205316635052344	8.722919249809606e-07
0.00024509137589554566	0.000163266858678388	0.0009482668484861651	9.258660830805924e-07
0.0002528714113151138	0.00016889866795021007	0.0009768313360758547	9.827262191750947e-07
0.0002608984115693626	0.000174743874122958	0.001006249522817799	1.043073523714548e-06
0.0002691802161636775	0.00018081161016051856	0.001036546497609354	1.107121480075058e-06
0.0002777249134560577	0.00018711145154048144	0.0010677480597271072	1.1750966143485881e-06
0.0002865408485565463	0.00019365343989831703	0.0010998807372146243	1.2472392908802365e-06
0.00029563663147741544	0.00020044810801288557	0.0011329718056322774	1.3238045563636085e-06
0.0003050211455420651	0.00020750650621136895	0.001167049307168145	1.4050630354816962e-06
0.00031470355606085	0.00021484023027626008	0.001202142070108238	1.4913018812692762e-06
0.00032469331928230624	0.00022246145094183983	0.001238279728663484	1.5828257835740602e-06
0.0003350001916285207	0.00023038294507264536	0.00127549274315001	1.6799580392086832e-06
0.0003456342392236623	0.0002386181286217834	0.0013138124205183226	1.7830416876151757e-06
0.0003566058477249814	0.0002471810914726	0.0013532709352259203	1.892440716108823e-06
0.0003679257324658784	0.0002560866342731848	0.0013939013504467794	2.008541339030723e-06
0.0003796049489209486	0.0002653503073794924	0.0014357376396099146	2.1317533554190403e-06
0.0003916549035032224	0.00027498845202951136	0.0014788147082579358	2.2625115901095907e-06
0.0004040873647041469	0.00028501824387792925	0.0015231684162150957	2.4012774234984617e-06
0.0004169144745871892	0.00029545773902814386	0.0015688356000528214	2.5485404155447193e-06
0.00043014876064628455	0.0003063259227062759	0.001615854095839086	2.7048200299618013e-06
0.0004438031480407135	0.0003176427607300674	0.0016642627621562347	2.870667464944119e-06
0.00045789097221835446	0.0003294292539342256	0.0017141015033699967	3.0466675972029432e-06
0.0004724259919396421	0.00034170749572290854	0.001765411293130407	3.2334410465455975e-06
0.0004874224027149498	0.0003545007329296793	0.001818234198083192	3.4316463687269075e-06
0.0005028948506685222	0.0003678334301753908	0.0018726134017678809	3.641982384835269e-06
0.0005188584468424935	0.0003817313379251369	0.001928593228676414	3.86519065605063e-06
0.0005353287819549664	0.00039622156445663447	0.001986219168443385	4.102058113232395e-06
0.000552321941626561	0.00041133265196421545	0.0020455379001362213	4.3534198514656155e-06
0.0005698545220903085	0.000427094657035028	0.0021065973166105923	4.620162100418817e-06
0.0005879436464002277	0.0004435392357471061	0.002169446548893123	4.903225382151409e-06
0.0006066069811544184	0.0004606997336526777	0.0022341359905500317	5.203607868858619e-06
0.0006258627537490037	0.00047861128092449774	0.0023007173219966666	5.522368953963702e-06
0.0006457297701797689	0.0004973108929581024	0.0023692435346990164	5.8606330509678746e-06
0.0006662274334088872	0.0005168375767387541	0.002439768955214104	6.219593635555709e-06
0.0006873757623146667	0.0005372324432984829	0.002512349269011755	6.600517547636356e-06
0.0007091954112428275	0.0005585388266060562	0.0025870415440155457	7.004749571288809e-06
0.0007317076901784022	0.0005808024092509846	0.002663904253795732	7.433717311982745e-06
0.0007549345855579625	0.0006040713553017768	0.002742997300341641	7.888936391977656e-06
0.000778898781742495	0.000628396450738662	0.0028243820363354154	8.372015986475136e-06
0.0008036236831719018	0.000653831251881902	0.00290812128684297	8.884664724926668e-06
0.0008291334372227571	0.0006804322422586541	0.0029942793703317504	9.428696983899442e-06
0.0008554529577916509	0.0007082589983741486	0.003082922118918107	1.000603960009246e-05
0.0008826079496271438	0.0007373743648767145	0.0031741168977400336	1.0618739034496153e-05
0.0009106249334341059	0.0007678446396309782	0.003267932623343483	1.1268969021322647e-05
0.0009395312717749479	0.0007997397692393462	0.003364439780962494	1.1959038738225959e-05
0.0009693551957930503	0.0008331335555787296	0.0034637104405649865	1.2691401537510149e-05
0.0010001258327844815	0.0008681038739473438	0.0035658182715271472	1.3468664281519239e-05
0.0010318732346449389	0.0009047329034453608	0.003670838555789996	1.4293597329251058e-05
0.0010646284072196902	0.0009431073702431912	0.003778848199341761	1.5169145225475497e-05
0.0010984233405851856	0.0009833188044222334	0.0038899257418592978	1.609843814830998e-05
0.0011332910402919066	0.0010254638111050485	0.004004151364330764	1.7084804176358013e-05
0.0011692655595989744	0.0010696443566250637	0.0041216068944701575	1.813178244220378e-05
0.0012063820327319911	0.0011159680705200954	0.004242375809722179	1.9243137245336256e-05
0.0012446767091965987	0.0011645485641691331	0.004366543237643005	2.0422873204514245e-05
0.0012841869891812682	0.0012155057669279454	0.004494195953429142	2.1675251537253972e-05
0.001324951460083895	0.001268966280656076	0.004625422374352339	2.3004807562601343e-05
0.0013670099341978692	0.0013250637535656515	0.004760312550843746	2.4416369532733983e-05
0.0014104034875944338	0.0013839392743610103	0.004898958153954936	2.5915078909320435e-05
0.0014551745002392993	0.0014457417876774451	0.005041452458907123	2.7506412212057454e-05
0.0015013666973826983	0.0015106285318671688	0.0051878903244228815	2.9196204579531707e-05
0.0015490251922632996	0.0015787655002208517	0.005338368167516875	3.0990675196645075e-05
0.0015981965301676891	0.0016503279267536058	0.005492983933403488	3.289645475845171e-05
0.0016489287338884544	0.0017255007977249077	0.00565183706015988	3.4920615157545973e-05
0.0017012713506252548	0.001804479390102448	0.005815028437762768	3.7070701601294195e-05
0.001755275500374701	0.001887469838220088	0.005982660361096205	3.935476738642234e-05
0.0018109939258562865	0.0019746897299196603	0.0061548364765057866	4.1781411581976344e-05
0.0018684810440231423	0.0020663687335050413	0.0063316617214519855	4.4359819897707554e-05
0.0019277929992079176	0.00216274925687434	0.006513242256791839	4.709980904376936e-05
0.001988987717955692	0.002264087140231883	0.006699685391193821	5.001187491953928e-05
0.0020521249655974694	0.0023706523838154425	0.00689109949716559	5.3107245004725693e-05
0.0021172664046195124	0.002482729912105385	0.007087593918148337	5.639793536503612e-05
0.002184475654885509	0.0026006203760106225	0.007289278866104685	5.9896812727962034e-05
0.002253818355770409	0.0027246409945507408	0.0074962653089996655	6.361766213209831e-05
0.002325362230266587	0.002855126437573924	0.007708664847546029	6.75752607063254e-05
0.0023991771511249617	0.0029924297510653653	0.007926589580556342	7.178545819364549e-05
0.0024753352090956574	0.0031369233266101853	0.008150151958214865	7.62652648990247e-05
0.002553910783334857	0.0032889999165773174	0.008379464622552124	8.103294781184822e-05
0.002634980614046608	0.0034490736965855587	0.008614640234374828	8.610813573218796e-05
0.0027186238774305257	0.0036175813767988256	0.008855791285872761	9.151193431670163e-05
0.0028049222630085933	0.003794983363573448	0.009103029898093416	9.726705205538187e-05
0.0028939600534065805	0.003981764972944737	0.009356467602443849	0.00010339793829535095
0.0029858242066679907	0.004178437697391635	0.009616215105348144	0.00010993093454330933
0.0030806044411809366	0.004385540527255425	0.009882382035157948	0.00011689444040501234
0.00317839332330089	0.004603641328109558	0.010155076670382842	0.0001243190956592322
0.0032792863577548567	0.004833338275280664	0.010434405648277467	0.00013223798011609777
0.0033833820809153177	0.00507526134660384	0.01072047365279308	0.00014068683307656162
0.0034907821570349744	0.005330073874356092	0.01101338308087304	0.0001497042943921539
0.003601591477536332	0.0055984741571478615	0.01131323368604516	0.0001593321693233194
0.003715918263453063	0.005881197132361477	0.011620122198238733	0.0001696157196116974
0.003833874171123212	0.006179016109504132	0.011934141918731	0.000180603983417924
0.003955574401237461	0.006492744564588713	0.012255382289107528	0.00019235012703316677
0.0040811378113489605	0.006823237995365221	0.012583928433102989	0.00020491183155085346
0.004210687031954606	0.007171395836895009	0.012919860670174876	0.00021835171798616665
0.004344348586261129	0.007538163436586113	0.01326325399965201	0.0002327378146559688
0.004482253013752966	0.007924534087386217	0.013614177554293812	0.00024814407098198353
0.004624534997682607	0.008331551117356369	0.013972694022095469	0.0002646509222562246
0.0047713334966079084	0.008760310033318515	0.01433885903517878	0.0002823459103105892
0.004922791880104851	0.009211960715678738	0.014712720524619811	0.0003013243654627774
0.005079058068788294	0.009687709660870254	0.015094318040083026	0.00032169015556849474
0.005240284678777444	0.010188822267130705	0.015483682033157947	0.0003435565084951167
0.005406629170747183	0.010716625158520976	0.01588083310333025	0.0003670469148440747
0.005578254003710746	0.01127250854120183	0.016285781205564332	0.0003922961182869807
0.005755326793684037	0.011857928585003777	0.01669852481853128	0.0004194512014421548
0.005938020477386454	0.012474409822247935	0.01711905007258448	0.00044867277580105047
0.006126513481138148	0.013123547554594757	0.017547329836667114	0.000480136284814498
0.0063209898951186606	0.013807010257405572	0.017983322763432275	0.0005140334298618842
0.006521639653157124	0.014526541969692552	0.01842697229196856	0.0005505737294462163
0.006728658718229597	0.01528396465619718	0.01887820560765363	0.0005899862225767296
0.006942249273844748	0.016081180526469178	0.01933693255880655	0.0006325213279087243
0.007162619921504752	0.016920174294008203	0.019803044529977915	0.0006784528707959041
0.007389985884434269	0.017803015356572482	0.02027641327190756	0.0007280802909595446
0.007624569217776481	0.01873185987664337	0.020756889688393173	0.0007817310439743245
0.007866599025461475	0.01970895273875569	0.021244302580552467	0.0008397632101925737
0.008116311683958743	0.02073662935795232	0.02173845734922766	0.0009025683250532802
0.008373951073132374	0.02181731731099128	0.022239134656576173	0.0009705744449218072
0.008639768814424366	0.02295353775911784	0.022746089048217087	0.00104424946264867
0.008914024516598675	0.024147906628206123	0.023259047537661535	0.0011241046868837603
0.009196986029286057	0.025403135508870252	0.023777708155147927	0.001210698698793413
0.00948892970457724	0.026722032235738845	0.02430173846343277	0.0013046414991529538
0.009790140666919977	0.028107501101476078	0.024830774043555166	0.001406598957771572
0.010100913091583553	0.029562542657316303	0.025364416954101656	0.0015172975757871657
0.01042155049196271	0.03109025304785653	0.025902234168047853	0.0016375295694761379
0.010752366016001555	0.03269382282362528	0.02644375599184741	0.0017681582817789673
0.011093682752026997	0.03437653517052147	0.0269884744720782	0.0019101239246601164
0.011445834044290356	0.036141763490600574	0.027535841795641943	0.0020644496516051304
0.011809163818525368	0.03799296826388807	0.02808526869024772	0.0022322479549042153
0.012184026917840478	0.03993369311593737	0.028636122832694	0.0024147273767670023
0.012570789449273524	0.041967560010738245	0.029187727273297645	0.0026131995166353192
0.012969829141347231	0.04409826348334738	0.029739358885702852	0.0028290863091793624
0.013381535712974756	0.046329563821283136	0.030290246852238942	0.003063927538239918
0.013806311254075509	0.04866527909833719	0.030839571195981727	0.0033193885412710804
0.014244570618273077	0.051109275959048746	0.031386461371709425	0.003597268046496006
0.014696741828058664	0.05366545904671159	0.03192999492902876	0.003899506070862081
0.015163266492815837	0.056337758962498416	0.032469196262077886	0.004228191790821903
0.015644600240114777	0.05913011863815804	0.03300303546138823	0.004585571279828294
0.0161412131606973	0.06204647799984696	0.03353042728470257	0.004974054986080219
0.016653590267587195	0.06509075679608446	0.03405023026479835	0.005396224801372805
0.017182231969774305	0.0682668354586727	0.03456124597364685	0.005854840546792412
0.01772765456093496	0.07157853386181198	0.03506221846354403	0.006352845673391853
0.018290390723666044	0.07502958784169515	0.035551833907169976	0.00689337194585765
0.018870990049725183	0.07862362333672675	0.03602872045986007	0.007479742844570222
0.01947001957678512	0.08236412800734026	0.036491448368692544	0.008115475386454487
0.02008806434222652	0.08625442019435754	0.036938530354299295	0.008804280027800284
0.02072572795451001	0.09029761507614009	0.03736842229257576	0.009550058273075037
0.021383633182685564	0.09449658788763501	0.0377795242246829	0.010356897573048932
0.022062422564614888	0.09885393406905008	0.03817018172488089	0.01122906305383853
0.02276275903450085	0.1033719262185519	0.0385386876567857	0.012170985576441026
0.023485326570336897	0.1080524677323375	0.03888328434957378	0.013187245584857643
0.0242308308619086	0.1128970430269696	0.039202166226443846	0.01428255216107916
0.025	0.1179066642533013	0.039493482918250784	0.015461716668354886
0.02579358518747757	0.1230818144289603	0.039755342895615074	0.016729620331872953
0.02661236147294648	0.1284223869375625	0.039985817652946974	0.018091175080115752
0.027457128507695643	0.1339276213679286	0.04018294647766145	0.01955127695289785
0.028328711326670655	0.1395960356959408	0.04034474183735353	0.021114751375945085
0.02922796115423761	0.1454253548456747	0.04046919541680311	0.022786289609673802
0.030155756235524515	0.151412435705427	0.04055428483532876	0.024570375704755044
0.031113002694152386	0.1575531887186016	0.040597981073156514	0.026471203342615667
0.032100635417193525	0.1638424962194552	0.04059825663305015	0.028492582009065195
0.03311961896822164	0.1702741277397592	0.04055309446040408	0.03063783204785029
0.03417094852934491	0.1768406525747983	0.04046049764126441	0.03290966827245928
0.035255650873142766	0.1835333499660391	0.04031849989325551	0.03531007198339903
0.03637478536545504	0.1903421173334466	0.04012517685908711	0.03784015144895258
0.03752944500000306	0.1972553770729191	0.03987865820614139	0.040499991164501745
0.03872075746585333	0.2042599825236626	0.03957714052853821	0.043288490512982614
