r	P
0.000261651984124774	0.001966138759440564
0.00027852708726568566	0.0020904598487780863
0.00029649054105285346	0.0022224707034404776
0.00031561253807232064	0.0023626240731440505
0.00033596779794298724	0.002511396260134647
0.00035763585928514496	0.0026692879076009187
0.0003807013905193641	0.002836824746006844
0.0004052545207101872	0.0030145582831375755
0.0004313911917474072	0.003203066421384522
0.00045921353324108663	0.003402953983236128
0.000488830261595229	0.0036148531230593968
0.0005203571048194891	0.0038394236000206146
0.0005539172547388857	0.004077352883366278
0.0005896418483685365	0.004329356057229603
0.0006276704803343917	0.004596175487604293
0.0006681517483422711	0.00487858020909524
0.0007112438338266278	0.005177364983473136
0.00075711512004794	0.005493348975885011
0.0008059448500539623	0.005827373987764197
0.0008579238270758277	0.0061803021780020805
0.0009132551600958224	0.00655301319575492
0.0009721550575001456	0.006946400639332459
0.001034853671917878	0.00736136774593009
0.0011015959995473816	0.007798822206513477
0.0011726428374842686	0.008259669988950372
0.0012482718027917198	0.008744808040536024
0.0013287784172951928	0.0092551157284296
0.0014144772623403757	0.009791444863297303
0.0015057032080266334	0.010354608137773084
0.0016028127217191962	0.010945365797382624
0.0017061852609531374	0.011564410347577945
0.0018162247561719369	0.01221234908682422
0.0019333611890944675	0.012889684242688083
0.002058052272877904	0.01359679047613288
0.0021907852406418352	0.014333889509400866
0.002332078749342263	0.015101021625785332
0.0024824849064349307	0.015898013786283926
0.002642591427247204	0.01672444410981199
0.0028130239314884866	0.01757960247182477
0.0029944483878728257	0.018462446992618904
0.00318757371640614	0.01937155621334405
0.0033931545585065446	0.020305076797303312
0.003611994225782093	0.02126066664929283
0.0038449478389883406	0.022235433419792356
0.004092925669431287	0.023225868457479728
0.004356896695872276	0.024227776396981017
0.004637892390833568	0.02523620072361832
0.004937010751099636	0.02624534584825604
0.005255420588163462	0.027248496458620236
0.005594366095382843	0.028237935194415986
0.005955171709692977	0.029204860028051772
0.006339247286872569	0.030139303126574483
0.006748093610585924	0.03103005342889226
0.007183308256727727	0.03186458570007374
0.0076465918359855745	0.032628999424652964
0.008139754639013185	0.03330797157458191
0.008664723710180476	0.03388472803294834
0.009223550377541313	0.03434103926599932
0.009818418268442462	0.0346572467022098
0.010451651842094884	0.03481232718006279
0.01112572547244864	0.034784003739071576
0.011843273116862865	0.03454891191383215
0.012607098608351365	0.03408283149789615
0.013420186611621084	0.03336099440689134
0.014285714285714284	0.032358479704463275
0.015207063698826562	0.031050706955900863
0.016187835043811806	0.029414038716143003
0.01723186070601401	0.02742650199141464
0.018343220238396307	0.025068636764071544
0.019526256302482805	0.02232447694459132
0.02078559163740288	0.01918266520333766
0.02212614712334476	0.015637697820935652
0.023553161010001832	0.011691288769291704
0.02507220938514712	0.007353833510661635
0.026689227963317463	0.002645942346562314
0.02841053527974703	-0.002399999486307684
0.03024285738018107	-0.007738302312225616
0.03219335410304584	-0.013308546632090454
0.034269647056672826	-0.019034352754419386
0.03647984940089896	-0.024822454141278608
0.03883259754941493	-0.03056220034494764
0.04133708491673944	-0.03612563054573788
0.04400309784168616	-0.04136827001513996
0.046841053827695336	-0.046130807189469374
0.04986204224945488	-0.05024180600912288
0.05307786768487292	-0.05352159409761803
0.05650109604172253	-0.05578743947000908
0.06014510365919943	-0.05686008410373519
0.06402412957625807	-0.05657163952793096
0.06815333117096575	-0.054774765869613766
0.07254884338828686	-0.05135295085081778
0.07722784178773094	-0.04623157993707775
0.08220860965722472	-0.039389346306852216
0.08751060945545694	-0.0308693956855451
0.09315455886185875	-0.020789446368082123
0.09916251173138622	-0.009349983467180367
0.1055579442704378	0.0031604821988825875
0.1123658467706413	0.016364152917335416
0.1196128212589609	0.029797714663915245
0.1273271854456962	0.042922040717850704
0.1355390833765503	0.05513847513153556
0.1442806032211436	0.06581196146537352
0.1535859026582336	0.07430078444116268
0.1634913423475874	0.07999210621099012
0.1740356280100496	0.08234184801438733
0.1852599616709876	0.08091684411323638
0.1972082026581013	0.07543663067336166
0.2099270389826991	0.06581177465594887
0.2234661697741167	0.052175337698557686
0.2378784994801449	0.03490394965766339
0.2532203445923091	0.014625091869185336
0.269551653703784	-0.007792360412654601
0.2869362417598238	-0.031266419568097656
0.3054420394160477	-0.05454981127039919
0.3251413584789532	-0.07629620008633009
0.3461111744658711	-0.09514143468285728
0.3684334273884723	-0.10979412544242
0.3921953419351442	-0.119127939092565
0.4174897683033563	-0.1222669413672833
0.4444155450138237	-0.1186555223228904
0.4730778851241758	-0.1081060090353066
0.5035887873512648	-0.0908197585191773
0.5360674737085857	-0.06738076770547795
0.5706408553688846	-0.03872393127819218
0.6074440285723254	-0.00608240320222718
0.6466208025179823	0.029080262827053595
0.6883242613014116	0.06514737975682336
0.7327173620940814	0.1004306007866088
0.7799735719020605	0.1332513047592411
0.830277545392114	0.1620183816616121
0.8838258464338268	0.1852993582551493
0.9408277161771956	0.2018819574002959
1.0015058906669694	0.2108232654550417
1.0660974711885844	0.21148398276261
1.1348548507465903	0.2035459716409958
1.2080467002958	0.1870125376768641
1.285959018578883	0.1621924239904588
1.3688962496726695	0.1296700555557071
1.4571824726099956	0.09026579089965138
1.5511626677255657	0.044990546137542387
1.6512040646741095	-0.005000965620938605
1.7576975773882364	-0.05845492183418293
1.8710593315831228	-0.1140587804085025
1.991732290776788	-0.1704765326947559
2.1201879871796656	-0.2263792229209148
2.2569283642169635	-0.2804720061362748
2.4024877378835066	-0.3315193837810913
2.557434884595095	-0.3783701071545397
2.722375263694714	-0.4199826626902651
2.89795338329807	-0.4554514131558952
