r	P	Q	rho
0.00010528042186071042	0.03144519123786647	-0.007810323687529296	0.0010498012080899753
0.0001086223811935124	0.03231869933246294	-0.008027817803444377	0.0011089441852274388
0.00011207042570326092	0.03321622656640584	-0.008251324908838729	0.0011714020700620276
0.00011562792289495745	0.034138418452966064	-0.008481008597645986	0.001237359121303159
0.0001192983471696869	0.03508593693815992	-0.008717036753351271	0.0013070097005878118
0.0001230852832178637	0.03605946076194964	-0.008959581651672226	0.001380558813815567
0.0001269924295201908	0.03705968582372644	-0.009208820064929837	0.001458222680341565
0.0001310236019597513	0.038087325552043055	-0.009464933367076692	0.0015402293313505136
0.0001351827375487599	0.039143111277274864	-0.00972810764349063	0.0016268192387884634
0.00013947389827361444	0.04022779260864338	-0.009998533799252926	0.0017182459762988258
0.0001439012750620022	0.04134213781373487	-0.010276407671310711	0.0018147769136368204
0.00014846919187593577	0.04248693420107933	-0.010561930141371618	0.0019166939461180588
0.00015318210993471606	0.04366298850503054	-0.010855307250821032	0.0020242942607001566
0.0001580446320719461	0.044871127272622165	-0.011156750317199824	0.0021378911403561953
0.00016306150723085163	0.046112197251932496	-0.01146647605228914	0.002257814808458851
0.00016823763510229845	0.047387065781448585	-0.011784706681732956	0.002384413314949817
0.00017357807091003603	0.048696621179882514	-0.012111670066140593	0.0025180534661280282
0.00017908803034784144	0.05004177313584164	-0.012447599823600004	0.002659121799947529
0.00018477289467338465	0.05142345309670364	-0.012792735453525418	0.0028080256087727653
0.0001906382159637907	0.05284261465599209	-0.013147322461753652	0.0029651940115950023
0.0001966897225380312	0.05430023393849012	-0.013511612486794252	0.003131079077768049
0.00020293332455144136	0.0557973099822673	-0.013885863427128348	0.0033061570043740867
0.00020937511976782544	0.05733486511672889	-0.014270339569440434	0.0034909293493806323
0.00021602139951478892	0.0589139453357264	-0.014665311717655683	0.0036859243227969677
0.00022287865482811337	0.060535620664693486	-0.015071057322643144	0.003891698138082061
0.000229953582791174	0.062200985520692254	-0.015487860612432076	0.0041088364260954925
0.00023725309307559287	0.06391115906417036	-0.01591601272277464	0.004337955713917209
0.000244784314689514	0.0656672855411405	-0.01635581182787331	0.00457970497089048
0.0002525546029400918	0.06747053461439857	-0.016807563271075486	0.004834767224263961
0.00026057154661699323	0.06932210168229679	-0.017271579695320907	0.005103861246822516
0.00026884297540392786	0.07122320818348095	-0.01774818117310949	0.005387743318900986
0.000277376967525446	0.07317510188588877	-0.018237695335738085	0.005687209067169405
0.00028618185763647154	0.07517905715818628	-0.01874045750153448	0.006003095382560659
0.0002952662449622763	0.07723637522169319	-0.019256810802795163	0.00633628241968083
0.00030463900169684367	0.07934838438071364	-0.0197871063111108	0.00668769567999668
0.0003143092816678264	0.0815164402290479	-0.02033170316073864	0.007058308181032329
0.00032428652927655847	0.08374192583031077	-0.02089096866965582	0.007449142713725812
0.000334580488721854	0.08602625186952362	-0.02146527845789973	0.00786127418999389
0.00034520121351660067	0.0883708567732811	-0.02205501656277292	0.00829583208242795
0.00035615907630644287	0.09077720679561635	-0.02266057555045935	0.008754002957892172
0.0003674647790001423	0.09324679606650248	-0.023282356623566088	0.009237033106614815
0.00037912936322151154	0.09578114659973265	-0.023920769724070583	0.00974623126815149
0.00039116422109312726	0.09838180825671283	-0.024576233631116825	0.010282971455351847
0.0004035811063623555	0.1010503586624842	-0.025249176053065776	0.010848695877175405
0.00041639214588055446	0.1037884030700628	-0.025940033713164407	0.011444917960873928
0.0004296098514466667	0.1065975741689399	-0.026649252428155124	0.012073225473682177
0.0004432471320267672	0.1094795318333359	-0.02737728717910196	0.01273528374373343
0.00045731730636150143	0.1124359628055296	-0.02812460217366208	0.013432838979433195
0.0004718341159737266	0.1154685803093054	-0.02889167089898109	0.014167721685981542
0.00048681173858905946	0.1185791235882653	-0.02967897616433712	0.01494185017712439
0.0005022648019824386	0.1217693573634414	-0.03048701013260312	0.015757234179530944
0.0005182083982642233	0.125041071204322	-0.031316274339537806	0.016615978526433522
0.0005346580986197818	0.1283960788070599	-0.03216727969985373	0.017520286936317356
0.000551629968516965	0.1318362171732765	-0.03304054649894585	0.018472465871508328
0.0005691405833963162	0.1353633456825022	-0.03393660436909553	0.019474928470465096
0.0005872070448593424	0.1389793450508979	-0.03485599224889313	0.020530198546431434
0.0006058469973706564	0.1426861161684985	-0.035799258324546605	0.021640914643837866
0.0006250786454903009	0.1464855788067886	-0.03676695995166476	0.022809834142447197
0.0006449207716530867	0.1503796701879746	-0.03775966355602054	0.024039837397707885
0.0006653927545123064	0.1543703434068547	-0.038777944511713104	0.025333931904103754
0.0006865145878657409	0.1584595656957008	-0.03982238699505625	0.026695256466454143
0.0007083069001824416	0.1626493165220631	-0.04089358381242587	0.02812708536211817
0.0007307909747493591	0.1669415855088852	-0.04199213620019971	0.02963283247487655
0.0007539887704574946	0.1713383701657699	-0.04311865359481876	0.03121605537889236
0.0007779229432478741	0.1758416734196733	-0.04427375337089161	0.03288045934857758
0.0008026168682382926	0.1804535009327189	-0.045458060545150274	0.03462990126740132
0.0008280946625524344	0.1851758581942174	-0.046672207443948406	0.03646839340565586
0.0008543812088736681	0.1900107473733516	-0.04791683333187095	0.03840010703393394
0.0008815021797465211	0.1949601639183419	-0.049192583998897206	0.040429375835555295
0.0009094840626495621	0.2000260928872413	-0.05050011130342784	0.04256069907739388
0.0009383541858641865	0.2052105049948256	-0.0518400726683498	0.04479874449449113
0.0009681407451645623	0.2105153523593431	-0.05321313052717204	0.04714835083948023
0.0009988728313548058	0.2159425639321703	-0.0546199517171189	0.04961453004317985
0.001030580458680284	0.2214940405926844	-0.05606120681591765	0.05220246892773082
0.0010632945941407843	0.2271716498899157	-0.05753756941886147	0.05491753040833674
0.001097047187734188	0.2329772204117842	-0.05904971535256941	0.05776525411402055
0.001131871203660179	0.2389125357619517	-0.06059832182170173	0.060751356351812384
0.001167800652514464	0.2449793281235427	-0.062184066484720475	0.06388172933243853
0.0012048706245049489	0.2511792713882056	-0.06380762645461449	0.06716243956888147
0.0012431173237223076	0.2575139738281994	-0.06546967722033278	0.07059972535212514
0.0012825781034984187	0.2639849702884086	-0.06717089148449251	0.07419999320099344
0.0013232915028871953	0.2705937138744145	-0.06891193791274794	0.07796981317523893
0.0013652972843034435	0.2773415671119837	-0.07069347979002424	0.08191591293295353
0.001408636472356506	0.2842297925525896	-0.07251617357863707	0.08604517040497515
0.0014533513939166173	0.2912595427988573	-0.07438066737313453	0.09036460495027226
0.001499485719453101	0.2984318499231243	-0.07628759924651539	0.09488136684733513
0.001547084505684786	0.3057476142516587	-0.07823759548229478	0.09960272496743228
0.001596194239584286	0.3132075924864594	-0.08023126868670878	0.10453605246624288
0.0016468628837791302	0.3208123851360107	-0.08226921577517418	0.1096888103209182
0.0016991399233940783	0.3285624232258769	-0.08435201582694765	0.11506852853012989
0.0017530764143803708	0.3364579542596059	-0.08648022780176541	0.12068278478520429
0.0018087250333791128	0.3444990274000998	-0.08865438811208755	0.12653918041114337
0.001866140129167494	0.3526854778413861	-0.0908750080444264	0.13264531336728141
0.0019253777757380856	0.3610169103406391	-0.09314257102310429	0.1390087480886951
0.001986495827063056	0.369492681880337	-0.09545752970966867	0.1456369819413962
0.0020495539735967856	0.3781118834306451	-0.09782030293109076	0.1525374080570001
0.002114613800572073	0.3868733207824914	-0.1002312724297928	0.15971727430616786
0.002181738848146859	0.3957754944223755	-0.1026907794284935	0.16718363816490728
0.0022509946734602074	0.404816578420754	-0.1051991210028273	0.174943317224054
0.0023224489146581643	0.4139943983068885	-0.1077565462546976	0.18300283509022341
0.0023961713569520078	0.423306407904373	-0.1103632522793535	0.19136836242657967
0.002472234000773413	0.4327496651031881	-0.1130193799192587	0.20004565288425516
0.0025507111320931	0.4423208065461038	-0.1157250092979339	0.20903997368060265
0.002631679394971629	0.452016021209604	-0.1184801551271245	0.21835603058910863
0.0027152178664132053	0.4618310228622731	-0.1212847617808647	0.22799788711825453
0.002801408133595604	0.4717610213868025	-0.1241386981302922	0.2379688776734029
0.0028903343735516293	0.4818006929554982	-0.127041752133417	0.24827151451752683
0.0029820834353799426	0.491944149053434	-0.1299936251744719	0.25890738837390836
0.003076744925065532	0.5021849043482581	-0.1329939261479764	0.2698770625475226
0.0031744112929926837	0.5125158434111687	-0.1360421652832445	0.2811799604824153
0.0032751779242359037	0.5229291862997856	-0.1391377477057558	0.29281424672078643
0.0033791432317169887	0.5334164530206253	-0.1422799667326134	0.3047767012865386
0.003486408752319216	0.5439684268966793	-0.1454679969002292	0.3170625875826131
0.0035970792460525234	0.554575116874293	-0.1487008867234182	0.3296655139684665
0.003711262798366533	0.5652257188131788	-0.1519775511862704	0.3425772892724502
