r	P
0.00025438387345464136	4.22218115935316e-05
0.00027079022373052773	4.781531236039544e-05
0.0002882546926902742	5.4147768685991394e-05
0.00030684552312586726	6.131637855523339e-05
0.0003266353591112376	6.943103727324084e-05
0.0003477015298605576	7.861597812110961e-05
0.00037012635189382617	8.9011621280776e-05
0.00039399745069045966	0.00010077665669456202
0.00041940810308775694	0.00011409038952656432
0.0004464576017621676	0.0001291553802109998
0.00047525164321758374	0.00014620041473296951
0.0005059027407967255	0.00016548384481592218
0.0005385306643294724	0.000187297342113204
0.0005732629081360769	0.00021197011534324997
0.0006102351892139919	0.0002398736445920424
0.0006495919775549859	0.0002714269927520614
0.000691487060664777	0.0003071027602889666
0.0007360841444910528	0.00034743375623387334
0.0007835574931080188	0.00039302046548938033
0.0008340926096570547	0.0004445394001983944
0.0008878869612042718	0.0005027524310274124
0.0009451507503473638	0.0005685172027110397
0.0010061077365868258	0.0006427987470172167
0.0010709961106710657	0.0007266824153155699
0.0011400694253319275	0.000821388262017024
0.0012135975860475053	0.000928287019104188
0.0012918679057036596	0.001048917810531242
0.0013751862272753652	0.0011850077631073755
0.0014638781189147824	0.001338493677168402
0.0015582901461158852	0.0015115459253588195
0.0016587912259266614	0.0017065947505354871
0.0017657740685004942	0.0019263591333565488
0.0018796567116196208	0.0021738783955490867
0.002000884154186851	0.0024525466949605244
0.002129930095068451	0.002766150551853203
0.002267298784082756	0.0031189095207787214
0.0024135269923672934	0.00351552008672692
0.0025691861098236703	0.003961202815676384
0.0027348843778360284	0.004461752725361206
0.0029112692659874696	0.005023592758737756
0.003099030002061525	0.005653830136510266
0.003298900265214696	0.006360315231839541
0.003511661052843701	0.007151702445128346
0.003738143732349776	0.008037512354074492
0.0039792332897248634	0.00902819416794735
0.004235871787653601	0.010135187218661938
0.0045090620466437465	0.01137097986760358
0.0047998715635690905	0.012749163788850758
0.005109436682936699	0.014284481098858015
0.005438967037177764	0.015992861232337816
0.005789750273312616	0.017891443807114556
0.006163157084459443	0.019998582971315324
0.006560646565847425	0.022333827880452933
0.006983771916263069	0.024917873008587485
0.007434186507208199	0.02777247095967349
0.007913650343485042	0.03092029932078979
0.008424036940453242	0.03438477190398188
0.008967340644831833	0.038189783483339367
0.009545684427652391	0.04235937588642525
0.01016132817981447	0.04691731209743808
0.0108166775426584	0.051886543945662875
0.011514293308061117	0.05728855808187043
0.012256901424786047	0.0631425844094357
0.013047403650187164	0.06946465108944624
0.013888888888888888	0.07626647086865454
0.014784645262748046	0.08355414501311122
0.015738172959261477	0.09132667383660174
0.016753197908624732	0.09957426699984648
0.017833686342885298	0.1082764527687963
0.018983860294080505	0.1173999936316198
0.02020821409191946	0.1268966264710463
0.021511531925474076	0.1367006592489077
0.022898906537501776	0.1467264732172304
0.02437575912444859	0.1568660002705973
0.025947860519891976	0.1669862692954114
0.027621353744198496	0.1769271431299411
0.029402778008509368	0.1864993985943832
0.03129909426685012	0.1954833351493584
0.0333177124162097	0.2036281317570851
0.03546652025087398	0.2106522045137015
0.0377539142841534	0.2162448469712845
0.040188832557941125	0.2200694574110928
0.04278078956830599	0.2217686685466556
0.045539913443592685	0.2209716903912559
0.04847698552030336	0.217304150874643
0.05160348247140423	0.2104006653733593
0.05493162115167469	0.1999202796278431
0.058474406335332775	0.1855648048288753
0.06224568153247312	0.1670998940733585
0.06626018308288337	0.1443784926368309
0.07053359773861224	0.1173660299876326
0.07508262396029398	0.08616641266770454
0.07992503716674626	0.051047533454107966
0.08507975919280536	0.01246465087987831
0.09056693222680713	-0.028920358562315143
0.09640799751662547	-0.07222617690178376
0.1026257791518145	-0.1163481572464763
0.1092445732492346	-0.1599659301236585
0.1162902428906564	-0.2015648955623944
0.1237903191833157	-0.2394735580138583
0.1317741088383128	-0.2719179237119602
0.1402728086872229	-0.2970931380838877
0.1493196275843938	-0.3132512323414515
0.1589499161712655	-0.3188023516620587
0.1692013050097704	-0.3124252612039841
0.1801138516245713	-0.2931813920871555
0.1917301970287096	-0.2606253123843221
0.2040957323442908	-0.2149033865514267
0.2172587761692801	-0.1568316113307148
0.2312707633834742	-0.08794329968910732
0.2461864461314117	-0.010497599914404354
0.2620641077675678	0.07255896172340205
0.2789657905998287	0.1576833372269409
0.2969575383211575	0.2408808147962427
0.3161096540767601	0.3179002205621361
0.3364969751751524	0.3844695079355617
0.3581991655165703	0.4365553504971951
