r	P
0.00024099524853597604	4.112740004091328e-08
0.0002565381066920789	4.9589591775793295e-08
0.0002730833930749966	5.979140941615394e-08
0.0002906957587508216	7.209004860427098e-08
0.00030944402442117247	8.691592567904715e-08
0.00032940144934158087	1.0478765245719204e-07
0.0003506460175836248	1.2633006381172952e-07
0.0003732607427593829	1.5229591762023749e-07
0.00039733399239892767	1.8359201162088363e-07
0.00042295983324836927	2.2131061165593353e-07
0.00045023839883771095	2.6676726563557697e-07
0.00047927628075479257	3.215462932058505e-07
0.0005101869451542369	3.875554995747602e-07
0.0005430911761289152	4.6709197160987234e-07
0.0005781175476764134	5.629211851363376e-07
0.0006154029261047233	6.783720961968457e-07
0.000655093004840315	8.174514199828951e-07
0.0006973428737283658	9.84980935951421e-07
0.0007423176250497019	1.1867624161593358e-06
0.0007901929986224729	1.4297756796043127e-06
0.0008411560685093101	1.7224163561826807e-06
0.000895405974013292	2.074781232640378e-06
0.000953154697819098	2.499010588376382e-06
0.0010146278943199568	3.0096987568157066e-06
0.0010800657713670894	3.6243863219564304e-06
0.0011497240288871103	4.3641499425391945e-06
0.001223874858035046	5.25430886172184e-06
0.001302808004787188	6.325270794114383e-06
0.001386831902129794	7.613544184586696e-06
0.001476274875267681	9.162948920506194e-06
0.0015714864245621003	1.1026063585276632e-05
0.0016728385912109945	1.3265954420949334e-05
0.001780727411008062	1.5958239498770176e-05
0.0018955744618612276	1.9193551381480978e-05
0.00201782851111748	2.3080473030146295e-05
0.002147967269131032	2.7749035120899412e-05
0.0022864992559269094	3.335487858415123e-05
0.0024339657882540035	4.00842043834682e-05
0.002590943094792027	4.815965366847872e-05
0.0027580445677776026	5.784728585109454e-05
0.002935923159847761	6.946485027873735e-05
0.0031252739354665545	8.339157944336994e-05
0.0033268367869045586	0.00010007976851079724
0.0035413993253839986	0.00012006844781313974
0.003769799958686712	0.00014399950222001724
0.00401293116725078	0.0001726366443293879
0.004271742991557232	0.00020688770742953905
0.004547246744433875	0.0002478307892481244
0.004840518962782136	0.00029674484845238776
0.005152705614168408	0.00035514543219164273
0.005485026574717215	0.00042482629371595434
0.0058387803958036815	0.0005079077426900926
0.006215349378171246	0.0006068926548748702
0.006616204973301854	0.0007247311489622493
0.007042913533144609	0.0008648950118081138
0.007497142430670039	0.001031463012746727
0.007980666575166228	0.0012292182847038573
0.008495375347735422	0.001463758953589728
0.009043279984091742	0.0017416231541196956
0.009626521433508445	0.002070429462446628
0.010247378724623748	0.0024590335823951727
0.01090827787079474	0.002917701816646261
0.011611801349797307	0.003458301405796597
0.012360698194914156	0.004094507190193969
0.013157894736842105	0.004842023199577843
0.014006506038392886	0.005718816656173336
0.014909848066668768	0.006745360435659643
0.01587145065027606	0.007944878211834835
0.016895071272207123	0.009343584258593603
0.017984709752286793	0.010970907143856203
0.01914462387655528	0.012859683279627044
0.02037934603465965	0.015046302461496387
0.021693700930264844	0.01757078313603712
0.023092824433688135	0.020476750209399895
0.024582183650423976	0.02381128284040373
0.02616759828397753	0.02762459400039991
0.02785526337648256	0.031969497870854985
0.02965177351596327	0.036900615734841824
0.031564148604830235	0.04247326637242047
0.033599861290301666	0.04874198370606075
0.035766866163934805	0.05575860332901152
0.03807363084436528	0.06356986151530657
0.040529169064710935	0.07221445644003661
0.04314307589392991	0.08171953285817737
0.04592556522976107	0.09209656973259012
0.04888750970975136	0.1033366766513541
0.05204048319632339	0.1154053406803452
0.05539680600189421	0.1282367117410644
0.05896959303076401	0.1417275725089475
0.06277280502588951	0.1557312083837209
0.06682130312079054	0.1700514734764011
0.0711309069097522	0.1844374374951003
0.0757184562632333	0.1985790915755933
0.08060187713002613	0.2121046816018794
0.08580025158329094	0.2245803155349754
0.09133389238417151	0.2355125438471799
0.09722442235435065	0.2443546240571445
0.1034948588676959	0.2505171353066412
0.1101697037911482	0.2533834920122294
0.1172750392262991	0.2523307063891083
0.12483862942577	0.2467554651655633
0.1328900292826322	0.2361052229581873
0.1414606998167941	0.2199135904480659
0.15058413110962	0.197838834112175
0.1602959731671509	0.1697038329485574
0.170634175223278	0.1355353808665873
0.1816391340271986	0.09560030040608768
0.1933538516945913	0.050435461797754
0.205824103739318	0.0008685087616125914
0.2190986179422387	-0.051974066059783754
0.2332292647560742	-0.1066747802349131
0.2482712599903274	-0.1615517961457044
0.2642833805682587	-0.2147062060402161
0.2813281941989913	-0.2640902495459981
0.2994723038621938	-0.3075945507128959
0.3187866080606707	-0.3431498903306389
0.3393465778578034	-0.3688365245537041
0.3612325517823697	-0.3829922103322137
0.3845300497530913	-0.3843094687696719
0.4093301072495744	-0.3719135443747671
0.4357296310354251	-0.3454149330023597
0.4638317778235334	-0.3049337399436987
0.493746357363171	-0.2510966612648174
0.5255902615239728	-0.1850101754570883
0.5594879210534576	-0.108214961215325
0.5955717917928784	-0.022626462637994015
0.6339828722513002	0.0695347390311582
0.6748712545603383	0.1658207897829758
0.7183967109624241	0.2636420159788865
0.7647293181243155	0.3603596003164638
